Masses	Intensities
48.963	2.2506e1
49.000	2.6640e1
49.037	3.0601e1
49.074	3.1334e1
49.111	3.1273e1
49.148	2.9843e1
49.185	2.5120e1
49.222	1.7319e1
49.259	8.4356e0
49.296	2.7826e0
49.333	1.8494e0
49.370	1.3011e0
49.407	1.0751e0
49.444	0.9523e0
49.481	0.8092e0
49.519	0.9125e0
49.556	0.8272e0
49.593	0.9734e0
49.630	1.0602e0
49.667	1.1510e0
49.704	1.8214e0
49.741	2.2011e0
49.778	2.8073e0
49.815	3.7894e0
49.852	4.1569e0
49.889	6.3215e0
49.926	7.4677e0
49.963	8.3071e0
50.000	9.7595e0
50.037	9.9942e0
50.074	9.3265e0
50.111	1.0657e1
50.148	8.3002e0
50.185	6.2615e0
50.222	3.9691e0
50.259	2.2216e0
50.296	1.1146e0
50.333	0.9254e0
50.370	0.9525e0
50.407	0.8700e0
50.444	0.7668e0
50.481	0.8407e0
50.519	0.9665e0
50.556	1.0726e0
50.593	0.9271e0
50.630	0.8496e0
50.667	0.8455e0
50.704	1.0648e0
50.741	1.0088e0
50.778	1.3897e0
50.815	1.3776e0
50.852	1.7368e0
50.889	1.7966e0
50.926	2.6224e0
50.963	3.4419e0
51.000	3.4874e0
51.037	3.7518e0
51.074	3.9421e0
51.111	3.8352e0
51.148	4.0208e0
51.185	3.9728e0
51.222	3.0646e0
51.259	2.2431e0
51.296	1.3124e0
51.333	0.8810e0
51.370	1.0812e0
51.407	1.2113e0
51.444	1.1364e0
51.481	1.1975e0
51.519	1.1698e0
51.556	1.2077e0
51.593	1.1852e0
51.630	1.2992e0
51.667	1.1262e0
51.704	1.0230e0
51.741	1.0777e0
51.778	1.3454e0
51.815	1.2486e0
51.852	1.4992e0
51.889	1.9675e0
51.926	1.9249e0
51.963	2.4323e0
52.000	2.8034e0
52.037	2.9844e0
52.074	3.3309e0
52.111	3.0827e0
52.148	2.9518e0
52.185	3.1636e0
52.222	2.5171e0
52.259	2.1467e0
52.296	1.6773e0
52.333	2.0553e0
52.370	2.8685e0
52.407	3.3318e0
52.444	3.9034e0
52.481	3.6190e0
52.519	4.2248e0
52.556	4.8337e0
52.593	4.7919e0
52.630	4.5967e0
52.667	4.8755e0
52.704	3.5146e0
52.741	1.9941e0
52.778	1.5732e0
52.815	1.6827e0
52.852	1.8352e0
52.889	2.2808e0
52.926	2.3578e0
52.963	3.1101e0
53.000	3.5254e0
53.037	4.7936e0
53.074	4.8646e0
53.111	4.2391e0
53.148	4.7097e0
53.185	4.4023e0
53.222	4.0129e0
53.259	2.7499e0
53.296	1.6234e0
53.333	1.0277e0
53.370	1.1455e0
53.407	1.0413e0
53.444	1.0951e0
53.481	0.9882e0
53.519	1.0781e0
53.556	1.2059e0
53.593	1.2545e0
53.630	1.1363e0
53.667	1.2601e0
53.704	1.3827e0
53.741	1.2311e0
53.778	1.1649e0
53.815	1.6498e0
53.852	1.8965e0
53.889	2.2020e0
53.926	2.7163e0
53.963	2.9810e0
54.000	3.2857e0
54.037	3.8683e0
54.074	4.6022e0
54.111	4.7690e0
54.148	4.9233e0
54.185	4.0278e0
54.222	3.7383e0
54.259	3.1702e0
54.296	2.0400e0
54.333	1.0760e0
54.370	0.8615e0
54.407	0.7802e0
54.444	0.8265e0
54.481	0.8542e0
54.519	0.8501e0
54.556	0.9091e0
54.593	0.9824e0
54.630	0.8545e0
54.667	0.9492e0
54.704	0.9158e0
54.741	1.3387e0
54.778	1.9622e0
54.815	3.2427e0
54.852	4.1599e0
54.889	6.1164e0
54.926	6.5090e0
54.963	7.9090e0
55.000	1.1218e1
55.037	1.4511e1
55.074	1.5428e1
55.111	1.4852e1
55.148	1.5340e1
55.185	1.4906e1
55.222	1.2152e1
55.259	1.0652e1
55.296	6.2828e0
55.333	2.9202e0
55.370	1.3000e0
55.407	1.3884e0
55.444	0.8983e0
55.481	0.8150e0
55.519	0.8122e0
55.556	0.9620e0
55.593	0.9321e0
55.630	0.9549e0
55.667	1.0171e0
55.704	1.7267e0
55.741	2.3860e0
55.778	2.7903e0
55.815	4.3431e0
55.852	6.1686e0
55.889	7.6305e0
55.926	9.2514e0
55.963	1.0560e1
56.000	1.1949e1
56.037	1.3077e1
56.074	1.4362e1
56.111	1.4051e1
56.148	1.2223e1
56.185	1.0534e1
56.222	8.7408e0
56.259	6.6121e0
56.296	4.0995e0
56.333	2.0783e0
56.370	1.2222e0
56.407	0.9053e0
56.444	1.0232e0
56.481	0.8853e0
56.519	0.8330e0
56.556	1.0089e0
56.593	0.7597e0
56.630	0.7836e0
56.667	1.0074e0
56.704	1.0219e0
56.741	0.9890e0
56.778	1.0527e0
56.815	1.6712e0
56.852	1.9891e0
56.889	2.5037e0
56.926	3.7483e0
56.963	4.0867e0
57.000	5.9306e0
57.037	6.2103e0
57.074	7.2815e0
57.111	8.6646e0
57.148	8.6087e0
57.185	9.2816e0
57.222	9.3836e0
57.259	7.1762e0
57.296	5.1169e0
57.333	3.2203e0
57.370	1.7932e0
57.407	1.4531e0
57.444	1.4209e0
57.481	1.4208e0
57.519	1.8820e0
57.556	2.2013e0
57.593	1.9139e0
57.630	1.7907e0
57.667	1.7266e0
57.704	2.0022e0
57.741	1.8890e0
57.778	2.8852e0
57.815	4.6887e0
57.852	5.5055e0
57.889	7.7837e0
57.926	9.2188e0
57.963	1.2178e1
58.000	1.3219e1
58.037	1.4909e1
58.074	1.5400e1
58.111	1.3677e1
58.148	1.3232e1
58.185	1.1991e1
58.222	8.5096e0
58.259	5.3241e0
58.296	3.2705e0
58.333	2.7632e0
58.370	3.1696e0
58.407	3.6548e0
58.444	3.8883e0
58.481	4.8905e0
58.519	5.1551e0
58.556	6.0448e0
58.593	5.5704e0
58.630	4.7018e0
58.667	4.7682e0
58.704	4.0658e0
58.741	3.6190e0
58.778	3.4505e0
58.815	4.3757e0
58.852	6.0512e0
58.889	8.9510e0
58.926	1.1105e1
58.963	1.2624e1
59.000	1.5371e1
59.037	1.6359e1
59.074	1.7263e1
59.111	1.6325e1
59.148	1.4791e1
59.185	1.2368e1
59.222	7.3177e0
59.259	3.7165e0
59.296	2.7986e0
59.333	2.8069e0
59.370	3.7475e0
59.407	4.0526e0
59.444	4.4199e0
59.481	5.5371e0
59.519	6.2148e0
59.556	6.7209e0
59.593	5.3518e0
59.630	5.8252e0
59.667	5.7726e0
59.704	4.2191e0
59.741	4.1132e0
59.778	5.2205e0
59.815	7.0705e0
59.852	9.3625e0
59.889	1.3498e1
59.926	1.8264e1
59.963	2.1488e1
60.000	2.3573e1
60.037	2.5145e1
60.074	2.5061e1
60.111	2.5426e1
60.148	2.2510e1
60.185	1.8075e1
60.222	1.0752e1
60.259	3.8878e0
60.296	2.0048e0
60.333	1.6957e0
60.370	1.2432e0
60.407	1.3176e0
60.444	1.3987e0
60.481	1.3192e0
60.519	1.4524e0
60.556	1.4665e0
60.593	1.3117e0
60.630	1.3468e0
60.667	1.3862e0
60.704	1.4321e0
60.741	1.4560e0
60.778	1.2577e0
60.815	1.4740e0
60.852	1.9075e0
60.889	2.2720e0
60.926	2.9865e0
60.963	3.2936e0
61.000	3.7831e0
61.037	4.0936e0
61.074	3.5319e0
61.111	4.1973e0
61.148	3.7303e0
61.185	3.1543e0
61.222	2.3286e0
61.259	1.4941e0
61.296	1.0898e0
61.333	0.8419e0
61.370	0.9239e0
61.407	0.8458e0
61.444	0.9123e0
61.481	1.0513e0
61.519	1.0800e0
61.556	1.0466e0
61.593	0.9146e0
61.630	1.0407e0
61.667	1.0174e0
61.704	0.9685e0
61.741	1.3775e0
61.778	1.6508e0
61.815	1.5359e0
61.852	2.4201e0
61.889	2.7725e0
61.926	3.4870e0
61.963	4.3555e0
62.000	4.3836e0
62.037	4.3241e0
62.074	5.6727e0
62.111	5.2309e0
62.148	5.1820e0
62.185	4.0690e0
62.222	3.2881e0
62.259	1.9844e0
62.296	1.1670e0
62.333	1.0491e0
62.370	0.8191e0
62.407	0.8324e0
62.444	0.7880e0
62.481	0.7794e0
62.519	0.7696e0
62.556	0.8693e0
62.593	0.9352e0
62.630	0.8372e0
62.667	0.8331e0
62.704	0.9536e0
62.741	1.2533e0
62.778	1.4384e0
62.815	1.6752e0
62.852	1.9494e0
62.889	2.4984e0
62.926	3.5062e0
62.963	3.8180e0
63.000	4.1290e0
63.037	4.3031e0
63.074	4.3271e0
63.111	4.2172e0
63.148	4.0777e0
63.185	3.1133e0
63.222	1.9983e0
63.259	1.5945e0
63.296	1.2635e0
63.333	1.0161e0
63.370	0.8931e0
63.407	0.7583e0
63.444	0.8278e0
63.481	0.8605e0
63.519	0.7188e0
63.556	0.7924e0
63.593	0.8853e0
63.630	0.8385e0
63.667	0.7944e0
63.704	1.0025e0
63.741	1.2912e0
63.778	1.4985e0
63.815	2.0003e0
63.852	2.0361e0
63.889	2.5694e0
63.926	3.6640e0
63.963	3.9977e0
64.000	5.0488e0
64.037	5.4307e0
64.074	5.3725e0
64.111	5.3390e0
64.148	5.5288e0
64.185	4.2555e0
64.222	3.0315e0
64.259	1.9163e0
64.296	1.2855e0
64.333	0.9865e0
64.370	0.8603e0
64.407	0.9574e0
64.444	0.9515e0
64.481	0.7820e0
64.519	0.8702e0
64.556	0.8213e0
64.593	1.3009e0
64.630	1.4169e0
64.667	1.6586e0
64.704	1.8459e0
64.741	3.6180e0
64.778	5.2947e0
64.815	7.5262e0
64.852	9.7184e0
64.889	1.2823e1
64.926	1.8248e1
64.963	2.1951e1
65.000	2.5590e1
65.037	2.6471e1
65.074	2.7096e1
65.111	2.8446e1
65.148	2.5162e1
65.185	2.0525e1
65.222	1.3787e1
65.259	7.1456e0
65.296	3.4788e0
65.333	1.8715e0
65.370	1.2320e0
65.407	1.3714e0
65.444	1.0166e0
65.481	1.1203e0
65.519	1.2116e0
65.556	1.0946e0
65.593	1.1846e0
65.630	1.2956e0
65.667	1.1483e0
65.704	1.8870e0
65.741	2.9798e0
65.778	5.1828e0
65.815	5.3913e0
65.852	7.7495e0
65.889	1.2122e1
65.926	1.5085e1
65.963	1.8908e1
66.000	2.1269e1
66.037	2.3829e1
66.074	2.4542e1
66.111	2.3289e1
66.148	2.2976e1
66.185	1.9550e1
66.222	1.5051e1
66.259	7.1602e0
66.296	3.3098e0
66.333	1.9836e0
66.370	1.7185e0
66.407	1.3253e0
66.444	1.4578e0
66.481	1.5313e0
66.519	1.8445e0
66.556	2.2069e0
66.593	2.9172e0
66.630	3.7387e0
66.667	4.7618e0
66.704	1.0135e1
66.741	2.3803e1
66.778	3.8409e1
66.815	5.3914e1
66.852	7.5116e1
66.889	1.0762e2
66.926	1.4672e2
66.963	1.8159e2
67.000	2.0445e2
67.037	2.2120e2
67.074	2.3137e2
67.111	2.1527e2
67.148	2.0420e2
67.185	1.7081e2
67.222	1.2138e2
67.259	4.9862e1
67.296	1.7397e1
67.333	9.1991e0
67.370	5.4579e0
67.407	3.9049e0
67.444	3.5934e0
67.481	2.9312e0
67.519	2.4082e0
67.556	2.5408e0
67.593	2.7509e0
67.630	2.6777e0
67.667	2.7823e0
67.704	2.7296e0
67.741	3.3165e0
67.778	4.2217e0
67.815	5.2646e0
67.852	7.0900e0
67.889	9.8389e0
67.926	1.3139e1
67.963	1.7264e1
68.000	2.0016e1
68.037	2.0213e1
68.074	2.2418e1
68.111	2.0735e1
68.148	1.9375e1
68.185	1.7339e1
68.222	1.2380e1
68.259	7.1524e0
68.296	4.0336e0
68.333	3.3496e0
68.370	2.3292e0
68.407	2.5227e0
68.444	2.3639e0
68.481	3.2748e0
68.519	2.8028e0
68.556	2.5871e0
68.593	2.8624e0
68.630	2.7958e0
68.667	3.1507e0
68.704	3.0988e0
68.741	3.8402e0
68.778	4.0930e0
68.815	5.9340e0
68.852	7.5705e0
68.889	1.1280e1
68.926	1.4452e1
68.963	1.8317e1
69.000	2.0639e1
69.037	2.1254e1
69.074	2.4255e1
69.111	2.3404e1
69.148	2.4008e1
69.185	2.0776e1
69.222	1.6558e1
69.259	1.0424e1
69.296	7.3482e0
69.333	5.1142e0
69.370	3.5036e0
69.407	2.8084e0
69.444	3.3037e0
69.481	3.4590e0
69.519	3.5493e0
69.556	3.8859e0
69.593	3.8773e0
69.630	4.6434e0
69.667	4.9965e0
69.704	6.0337e0
69.741	7.5609e0
69.778	1.0012e1
69.815	1.2069e1
69.852	1.6368e1
69.889	2.0018e1
69.926	2.1820e1
69.963	2.5037e1
70.000	2.7590e1
70.037	3.0583e1
70.074	3.0888e1
70.111	2.7823e1
70.148	2.5550e1
70.185	2.3608e1
70.222	1.8540e1
70.259	1.1222e1
70.296	6.5881e0
70.333	4.6330e0
70.370	2.6954e0
70.407	1.9713e0
70.444	1.7262e0
70.481	1.4420e0
70.519	1.4488e0
70.556	1.4269e0
70.593	1.3484e0
70.630	1.3072e0
70.667	1.1684e0
70.704	1.2972e0
70.741	1.1818e0
70.778	0.9789e0
70.815	1.0569e0
70.852	1.3533e0
70.889	1.5546e0
70.926	1.8712e0
70.963	2.0765e0
71.000	2.6089e0
71.037	3.3416e0
71.074	3.9079e0
71.111	4.1171e0
71.148	4.5917e0
71.185	3.9166e0
71.222	4.3912e0
71.259	3.7311e0
71.296	3.9454e0
71.333	3.5333e0
71.370	2.3285e0
71.407	1.7755e0
71.444	1.4878e0
71.481	1.5600e0
71.519	1.3578e0
71.556	1.7773e0
71.593	1.5864e0
71.630	2.3679e0
71.667	2.4578e0
71.704	3.3520e0
71.741	5.2825e0
71.778	6.9975e0
71.815	8.2317e0
71.852	1.1390e1
71.889	1.2491e1
71.926	1.4707e1
71.963	1.6327e1
72.000	1.7976e1
72.037	1.7701e1
72.074	1.8287e1
72.111	1.8508e1
72.148	1.4705e1
72.185	1.2177e1
72.222	8.7586e0
72.259	4.7512e0
72.296	2.9216e0
72.333	1.9021e0
72.370	1.3839e0
72.407	1.1925e0
72.444	1.0252e0
72.481	0.9926e0
72.519	0.9650e0
72.556	1.0295e0
72.593	0.9162e0
72.630	0.8717e0
72.667	0.8470e0
72.704	0.8343e0
72.741	0.7624e0
72.778	0.8063e0
72.815	1.0004e0
72.852	1.1226e0
72.889	1.1972e0
72.926	1.1280e0
72.963	1.0600e0
73.000	1.4921e0
73.037	1.5607e0
73.074	1.5529e0
73.111	1.4596e0
73.148	1.9359e0
73.185	1.9364e0
73.222	1.9995e0
73.259	1.5856e0
73.296	1.4558e0
73.333	1.4347e0
73.370	1.3074e0
73.407	1.5309e0
73.444	1.8394e0
73.481	1.7739e0
73.519	1.8839e0
73.556	2.1770e0
73.593	2.0787e0
73.630	2.0074e0
73.667	1.8219e0
73.704	2.0812e0
73.741	2.1491e0
73.778	2.0570e0
73.815	2.1185e0
73.852	2.6870e0
73.889	2.8684e0
73.926	3.1785e0
73.963	3.3863e0
74.000	3.7411e0
74.037	3.6210e0
74.074	4.0352e0
74.111	4.1779e0
74.148	4.0388e0
74.185	3.5479e0
74.222	3.1505e0
74.259	2.2823e0
74.296	1.6652e0
74.333	1.3615e0
74.370	1.2566e0
74.407	1.6720e0
74.444	1.6187e0
74.481	1.4357e0
74.519	1.9330e0
74.556	1.9310e0
74.593	2.0474e0
74.630	1.9892e0
74.667	2.5417e0
74.704	1.8444e0
74.741	1.5505e0
74.778	1.2032e0
74.815	1.0672e0
74.852	1.3910e0
74.889	1.2664e0
74.926	1.7566e0
74.963	2.2195e0
75.000	2.1843e0
75.037	1.8795e0
75.074	2.3822e0
75.111	2.3785e0
75.148	2.4651e0
75.185	2.2597e0
75.222	3.0733e0
75.259	3.8394e0
75.296	4.6836e0
75.333	5.5328e0
75.370	8.2492e0
75.407	1.1512e1
75.444	1.5304e1
75.481	1.8016e1
75.519	2.1128e1
75.556	2.2294e1
75.593	2.0199e1
75.630	1.8845e1
75.667	1.7903e1
75.704	1.5777e1
75.741	1.2000e1
75.778	4.4349e0
75.815	4.0570e0
75.852	4.6817e0
75.889	6.2065e0
75.926	7.4104e0
75.963	8.2925e0
76.000	1.0692e1
76.037	1.1916e1
76.074	1.2486e1
76.111	1.1024e1
76.148	1.1643e1
76.185	1.0832e1
76.222	9.8559e0
76.259	9.6192e0
76.296	1.0065e1
76.333	1.3427e1
76.370	1.9298e1
76.407	2.4266e1
76.444	3.0352e1
76.481	3.6857e1
76.519	4.1363e1
76.556	4.3531e1
76.593	4.1454e1
76.630	4.1259e1
76.667	3.5792e1
76.704	2.8859e1
76.741	1.9595e1
76.778	8.8534e0
76.815	6.6050e0
76.852	7.9573e0
76.889	9.7359e0
76.926	1.1383e1
76.963	1.5100e1
77.000	1.5770e1
77.037	1.8448e1
77.074	1.9092e1
77.111	2.0228e1
77.148	1.8230e1
77.185	1.8121e1
77.222	1.7733e1
77.259	1.4013e1
77.296	1.4779e1
77.333	1.7175e1
77.370	2.4306e1
77.407	3.1382e1
77.444	3.9007e1
77.481	4.8102e1
77.519	5.2670e1
77.556	5.8926e1
77.593	5.7970e1
77.630	5.4354e1
77.667	4.9623e1
77.704	4.2273e1
77.741	2.9242e1
77.778	1.1592e1
77.815	4.5000e0
77.852	3.4175e0
77.889	3.4893e0
77.926	3.9519e0
77.963	4.3773e0
78.000	6.3883e0
78.037	6.4015e0
78.074	6.4672e0
78.111	6.3282e0
78.148	6.5593e0
78.185	6.4710e0
78.222	7.3638e0
78.259	5.9815e0
78.296	6.7371e0
78.333	6.6558e0
78.370	9.3773e0
78.407	1.1716e1
78.444	1.4747e1
78.481	1.8145e1
78.519	2.0370e1
78.556	2.0979e1
78.593	2.1246e1
78.630	2.0292e1
78.667	1.8445e1
78.704	1.5448e1
78.741	9.6624e0
78.778	3.9899e0
78.815	1.8853e0
78.852	1.9943e0
78.889	1.5812e0
78.926	1.7422e0
78.963	2.4861e0
79.000	2.7932e0
79.037	3.5545e0
79.074	3.6396e0
79.111	4.5798e0
79.148	4.7281e0
79.185	5.0314e0
79.222	5.8402e0
79.259	6.3103e0
79.296	5.4283e0
79.333	5.0373e0
79.370	5.8774e0
79.407	6.5402e0
79.444	7.6794e0
79.481	8.2975e0
79.519	9.3734e0
79.556	1.0953e1
79.593	9.8805e0
79.630	9.0905e0
79.667	8.8624e0
79.704	6.8009e0
79.741	5.3118e0
79.778	2.3422e0
79.815	1.3594e0
79.852	1.2073e0
79.889	1.3001e0
79.926	1.5525e0
79.963	1.4401e0
80.000	1.8264e0
80.037	2.2681e0
80.074	1.9344e0
80.111	2.3822e0
80.148	2.1915e0
80.185	2.4856e0
80.222	2.9368e0
80.259	2.3819e0
80.296	2.0793e0
80.333	1.8698e0
80.370	2.0695e0
80.407	2.3054e0
80.444	2.2431e0
80.481	2.4036e0
80.519	2.9716e0
80.556	2.7110e0
80.593	3.1944e0
80.630	2.8171e0
80.667	2.8154e0
80.704	3.0899e0
80.741	2.1178e0
80.778	1.5255e0
80.815	1.4912e0
80.852	2.3593e0
80.889	2.5739e0
80.926	3.3170e0
80.963	3.7254e0
81.000	4.7635e0
81.037	6.3227e0
81.074	6.5430e0
81.111	6.9089e0
81.148	7.4566e0
81.185	6.9463e0
81.222	7.1331e0
81.259	6.3537e0
81.296	5.9104e0
81.333	4.1477e0
81.370	2.6717e0
81.407	1.4411e0
81.444	1.0250e0
81.481	0.8693e0
81.519	0.9330e0
81.556	0.7355e0
81.593	0.7662e0
81.630	0.7246e0
81.667	0.6994e0
81.704	0.9484e0
81.741	0.9339e0
81.778	0.9541e0
81.815	0.9682e0
81.852	1.3823e0
81.889	1.2904e0
81.926	1.4563e0
81.963	1.7637e0
82.000	2.2767e0
82.037	2.6395e0
82.074	2.7598e0
82.111	3.4451e0
82.148	3.4039e0
82.185	4.0036e0
82.222	3.2744e0
82.259	2.9116e0
82.296	2.7868e0
82.333	2.4853e0
82.370	2.0325e0
82.407	1.2173e0
82.444	1.0027e0
82.481	0.9212e0
82.519	0.8580e0
82.556	0.8442e0
82.593	0.9449e0
82.630	0.8914e0
82.667	1.0456e0
82.704	1.3328e0
82.741	1.9466e0
82.778	2.3487e0
82.815	2.5819e0
82.852	3.8290e0
82.889	5.2665e0
82.926	7.3196e0
82.963	8.1612e0
83.000	9.6868e0
83.037	9.0317e0
83.074	1.0572e1
83.111	1.0758e1
83.148	1.0087e1
83.185	8.7859e0
83.222	7.9029e0
83.259	5.8340e0
83.296	3.2778e0
83.333	2.9896e0
83.370	2.2833e0
83.407	1.4500e0
83.444	1.0855e0
83.481	0.8498e0
83.519	0.8373e0
83.556	0.8212e0
83.593	0.8221e0
83.630	0.8760e0
83.667	0.9942e0
83.704	1.4026e0
83.741	2.0369e0
83.778	2.9731e0
83.815	4.2587e0
83.852	6.4455e0
83.889	7.3749e0
83.926	1.0761e1
83.963	1.2827e1
84.000	1.6303e1
84.037	1.8963e1
84.074	1.9339e1
84.111	2.1226e1
84.148	1.9407e1
84.185	1.7772e1
84.222	1.4470e1
84.259	1.0318e1
84.296	5.7470e0
84.333	2.8394e0
84.370	1.7585e0
84.407	1.3931e0
84.444	1.1092e0
84.481	1.0507e0
84.519	1.1329e0
84.556	1.1559e0
84.593	1.1989e0
84.630	1.5926e0
84.667	1.4504e0
84.704	1.9371e0
84.741	4.2817e0
84.778	6.8594e0
84.815	1.0235e1
84.852	1.3949e1
84.889	2.0119e1
84.926	2.8817e1
84.963	3.5523e1
85.000	4.2930e1
85.037	5.1593e1
85.074	5.6181e1
85.111	5.9776e1
85.148	5.7610e1
85.185	5.4508e1
85.222	5.0027e1
85.259	4.0811e1
85.296	2.6489e1
85.333	1.2221e1
85.370	5.7607e0
85.407	3.3795e0
85.444	2.1467e0
85.481	1.5029e0
85.519	1.6165e0
85.556	2.2120e0
85.593	1.8055e0
85.630	2.3671e0
85.667	2.9349e0
85.704	4.3603e0
85.741	9.5047e0
85.778	2.0003e1
85.815	3.1741e1
85.852	4.1344e1
85.889	5.6022e1
85.926	7.9508e1
85.963	1.0217e2
86.000	1.2628e2
86.037	1.4745e2
86.074	1.5807e2
86.111	1.6020e2
86.148	1.5252e2
86.185	1.4100e2
86.222	1.2457e2
86.259	9.9142e1
86.296	5.2908e1
86.333	1.7179e1
86.370	6.6319e0
86.407	4.2802e0
86.444	2.7554e0
86.481	2.1328e0
86.519	1.6842e0
86.556	1.4373e0
86.593	1.4377e0
86.630	1.3079e0
86.667	1.3004e0
86.704	1.3166e0
86.741	1.8441e0
86.778	2.8184e0
86.815	3.4793e0
86.852	4.1414e0
86.889	5.8571e0
86.926	7.5903e0
86.963	9.0950e0
87.000	1.0657e1
87.037	1.2178e1
87.074	1.2930e1
87.111	1.2320e1
87.148	1.2626e1
87.185	1.2314e1
87.222	1.0975e1
87.259	8.1811e0
87.296	4.2331e0
87.333	1.8667e0
87.370	1.1439e0
87.407	1.1175e0
87.444	0.8662e0
87.481	0.8730e0
87.519	0.9943e0
87.556	0.8997e0
87.593	0.8418e0
87.630	0.7875e0
87.667	0.9881e0
87.704	1.1967e0
87.741	1.7136e0
87.778	2.2352e0
87.815	2.9146e0
87.852	3.4746e0
87.889	4.5456e0
87.926	5.7419e0
87.963	7.7570e0
88.000	9.5364e0
88.037	1.1234e1
88.074	1.0977e1
88.111	1.1290e1
88.148	1.1189e1
88.185	9.1197e0
88.222	7.8924e0
88.259	6.1438e0
88.296	3.6507e0
88.333	1.6833e0
88.370	1.1951e0
88.407	0.9660e0
88.444	0.9244e0
88.481	0.9099e0
88.519	0.8645e0
88.556	0.8294e0
88.593	0.8377e0
88.630	0.7815e0
88.667	0.8513e0
88.704	0.8928e0
88.741	0.8147e0
88.778	0.7841e0
88.815	1.0137e0
88.852	0.9596e0
88.889	1.1954e0
88.926	1.1814e0
88.963	1.2166e0
89.000	1.2212e0
89.037	1.6280e0
89.074	1.6950e0
89.111	1.4634e0
89.148	1.5141e0
89.185	1.5843e0
89.222	1.3421e0
89.259	1.2029e0
89.296	0.9855e0
89.333	0.9498e0
89.370	0.9822e0
89.407	0.9485e0
89.444	0.7392e0
89.481	0.6797e0
89.519	0.7094e0
89.556	0.8734e0
89.593	0.7654e0
89.630	0.7135e0
89.667	0.8761e0
89.704	0.9167e0
89.741	0.9009e0
89.778	0.9748e0
89.815	0.9439e0
89.852	1.2512e0
89.889	1.2816e0
89.926	1.5540e0
89.963	1.9757e0
90.000	2.0174e0
90.037	2.3494e0
90.074	1.8430e0
90.111	2.0498e0
90.148	2.1804e0
90.185	1.6947e0
90.222	1.7075e0
90.259	1.2424e0
90.296	0.8410e0
90.333	0.8875e0
90.370	0.8061e0
90.407	0.7716e0
90.444	0.7261e0
90.481	0.7801e0
90.519	0.8065e0
90.556	0.7591e0
90.593	0.8687e0
90.630	0.8467e0
90.667	1.0324e0
90.704	1.1019e0
90.741	1.7841e0
90.778	2.8486e0
90.815	2.7831e0
90.852	5.1429e0
90.889	6.4597e0
90.926	8.2310e0
90.963	8.7328e0
91.000	9.6123e0
91.037	1.0291e1
91.074	9.7902e0
91.111	1.0940e1
91.148	1.0537e1
91.185	9.0449e0
91.222	7.5614e0
91.259	5.0548e0
91.296	3.1955e0
91.333	2.8793e0
91.370	2.4732e0
91.407	1.5872e0
91.444	1.1138e0
91.481	0.8253e0
91.519	0.7306e0
91.556	0.7109e0
91.593	0.7763e0
91.630	0.6788e0
91.667	0.7475e0
91.704	0.7751e0
91.741	0.8583e0
91.778	0.9258e0
91.815	0.7936e0
91.852	0.9577e0
91.889	1.3217e0
91.926	1.3334e0
91.963	1.6123e0
92.000	1.4715e0
92.037	1.6519e0
92.074	1.9026e0
92.111	1.8570e0
92.148	1.8706e0
92.185	1.6428e0
92.222	1.5274e0
92.259	1.5752e0
92.296	1.3913e0
92.333	1.2407e0
92.370	1.1984e0
92.407	1.0023e0
92.444	0.9867e0
92.481	0.8553e0
92.519	0.8166e0
92.556	0.6855e0
92.593	0.7853e0
92.630	0.7352e0
92.667	0.8933e0
92.704	1.1282e0
92.741	1.4953e0
92.778	1.5884e0
92.815	1.8821e0
92.852	1.8438e0
92.889	3.0091e0
92.926	3.5542e0
92.963	3.5895e0
93.000	4.1103e0
93.037	4.3471e0
93.074	5.2123e0
93.111	5.0105e0
93.148	4.5940e0
93.185	4.2512e0
93.222	4.0542e0
93.259	3.0689e0
93.296	1.9209e0
93.333	1.8651e0
93.370	1.4143e0
93.407	1.3727e0
93.444	1.1472e0
93.481	1.0940e0
93.519	1.1003e0
93.556	1.0506e0
93.593	1.1504e0
93.630	1.2247e0
93.667	1.2734e0
93.704	1.1505e0
93.741	1.1533e0
93.778	1.1839e0
93.815	1.0854e0
93.852	1.2992e0
93.889	1.4218e0
93.926	1.8364e0
93.963	2.0339e0
94.000	2.6353e0
94.037	3.0687e0
94.074	2.5867e0
94.111	3.3493e0
94.148	3.0716e0
94.185	3.2254e0
94.222	2.5153e0
94.259	2.1944e0
94.296	2.0287e0
94.333	1.9571e0
94.370	1.9073e0
94.407	1.6847e0
94.444	1.3209e0
94.481	1.1382e0
94.519	1.4960e0
94.556	1.7581e0
94.593	1.6854e0
94.630	1.5183e0
94.667	1.4892e0
94.704	1.5452e0
94.741	1.5569e0
94.778	1.2271e0
94.815	1.0180e0
94.852	1.6566e0
94.889	1.9007e0
94.926	2.5729e0
94.963	2.9522e0
95.000	3.2592e0
95.037	3.8184e0
95.074	3.9634e0
95.111	4.4442e0
95.148	4.9527e0
95.185	4.0704e0
95.222	5.1871e0
95.259	4.1901e0
95.296	3.2853e0
95.333	2.9309e0
95.370	2.2811e0
95.407	1.7633e0
95.444	1.5562e0
95.481	1.2570e0
95.519	0.8335e0
95.556	1.0656e0
95.593	1.1265e0
95.630	1.1514e0
95.667	1.0702e0
95.704	1.0799e0
95.741	1.2634e0
95.778	1.1471e0
95.815	1.0848e0
95.852	1.3210e0
95.889	1.3616e0
95.926	1.6679e0
95.963	1.8697e0
96.000	2.5403e0
